AZNAVOUR (Charles) - Toi et moi
AZNAVOUR (Charles) & DION (Céline) - Toi et moi (Duo)
AZNAVOUR (Charles) & PIAF (Edith) - Plus bleu que tes yeux (avec voix féminine)
BACHELET (Pierre) - Elle est d'ailleurs
BACHELET (Pierre) - Emmanuelle
BACHELET (Pierre) - Les corons
BACHELET (Pierre) - Marionettiste
BACHELET (Pierre) - Vingt ans
BACKSTREET BOYS - I Want It That Way
BADI (Chimène) - En équilibre
BADI (Chimène) - Entre nous
BADI (Chimène) - Je ne sais pas son nom
BADI (Chimène) - Je viens du sud
BADI (Chimène) - Le jour d'après
BADI (Chimène) - Ma liberté
BAKER (Bastian) - Hallelujah
BALAVOINE (Daniel) - Aimer est plus fort que d'être aimé
BALAVOINE (Daniel) - Dieu que c'est beau
BALAVOINE (Daniel) - Je n'suis pas un héros
BALAVOINE (Daniel) - La vie ne m'apprend rien
BALAVOINE (Daniel) - L'aziza
BALAVOINE (Daniel) - Le chanteur
BALAVOINE (Daniel) - Lucie
BALAVOINE (Daniel) - Mon fils ma bataille
BALAVOINE (Daniel) - Partir avant les miens
BALAVOINE (Daniel) - Petite angèle
BALAVOINE (Daniel) - Quand on arrive en ville
BALAVOINE (Daniel) - Revoluçion
BALAVOINE (Daniel) - Sauver l'amour
BALAVOINE (Daniel) - Sos dun terrien en détresse
BALAVOINE (Daniel) - Tous les cris des SOS
BALAVOINE (Daniel) - Vendeur de larmes
BALAVOINE (Daniel) - Vivre ou survivre
BALDE (William) - Rayon de soleil
BARBARA - L'aigle noir
BARBELIVIEN (Didier) - A toutes les filles
BARBELIVIEN (Didier) - Elle
BARDOT (Brigitte) - Harley Davidson
BARDOT (Brigitte) -La madrague
BARNEY (Phil) - Avec qui tu vis
BARNEY (Phil) - Un enfant de toi
BARRIERE (Alain) - Ma vie
BARRIERE (Alain) - Rien qu'un homme
BARRIERE (Alain) - Tu t'en vas
BARRIERE (Alain) & CORDIER (Noelle) - Tu t'en vas (avec voix féminine)
BARZOTTI (Claude) - Je ne t'écrirais plus
BARZOTTI (Claude) - Le rital
BARZOTTI (Claude) - Madame
BASHUNG (Alain) - Joséphine
BASHUNG (Alain) - La nuit je mens
BASHUNG (Alain) - Ma petite entreprise
BASHUNG (Alain) - Vertige de l'amour
BAUER (Axel) - Cargo
BAUER (Axel) - Eteins la lumiere
BAUER (Axel) & ZAZIE - A ma place (Duo)
BAXTER (Bill) - Embrasse moi idiot
BB BRUNES - Coups et blessures
BB BRUNES - Dis moi
BB BRUNES - Lala love you
BB BRUNES - Nico teen love
BEAU DOMMAGE - La complainte du phoque en Alaska
BECAUD (Gilbert) - Désirée
BECAUD (Gilbert) - La vente aux enchères
BECAUD (Gilbert) - Le Petit Oiseau de Toute les Couleurs
BECAUD (Gilbert) - L'indifférence
BECAUD (Gilbert) - Nathalie
BECAUD (Gilbert) - Un peu d'amouir et d'amitié
BEN L'ONCLE SOUL - Soulman
BENABAR - A la campagne
BENABAR - Le diner
BENABAR - L'effet papillon
BENABAR - Paris by night
BENABAR - Quatre Murs Et Un Toit 
BENSE - Au grand jamais
BENT (Amel) - Le chant des colombes
BENT (Amel) - Ma philosophie
BENT (Amel) - Où je vais
BENT (Amel) & Hatik - 1 2 3 (DUO) 
BENT (Amel) & Imen Es - Jusqu'au bout (DUO)
BERGER (michel) - Celui qui chante
BERGER (Michel) - Chanter pour ceux
BERGER (Michel) - Diego
BERGER (Michel) - La groupie du pianiste
BERGER (Michel) - Le paradis blanc
BERGER (Michel) - Le prince des villes
BERGER (Michel) - Les un contre les autres
BERGER (Michel) - lumière du jour
BERGER (Michel) - Mademoiselle Chang
BERGER (Michel) - Quelques mots d'amour
BERGER (Michel) - Seras tu là
BERGER (Michel) - Si maman si A
BERGER (Michel) - Vivre
BERGER (Michel) - Y a pas de honte
BERLINER (Gérard) - Louise
BERTIGNAC (Louis) - Ces idées-là
BERTRAND (Plastic) - Ca plane pour moi
BERURIER NOIR - Porcherie
BIBIE - Tout doucement
BIG FLO & OLI - Dommage (DUO)
BIG FLO & OLI - Papa
BIG FLO & OLI et PETIT BISCUIT - Demain
BIG SOUL - Le brio (branchez les guitares)
BIGFLO & OLI - Dernière
BIGFLO & OLI - Plus tard (duo)
BIGFLO & OLI & DORE (JULIEN) - Coup de vieux
BILLY ZE KICK - Mangez-moi
BIRKIN (Jane) - Ex fan des sixties
BLACK M - French Kiss
BLACK M - Je ne dirais rien
BLACK M - Je suis chez moi
BLACK M - Le Prince Aladin
BLACK M - On s'fait du mal
BLACK M - Sur ma route
BLACK M & DR BERIZ - La légende black
BLANC (Gérard) - Une autre histoire
BLANCHARD (Gérard) - Elle voulait revoir sa Normandie
BLANCHARD (Gérard) - Rockamadour
BLUES TROTTOIR - Un soir de pluie
BOCELLI (Andréa) & SEGARA (Helene) - Vivo per lei (avec voix masculine)
BOCELLI (Andréa) & SEGARA (Helene) - Vivo per lei (Duo)
BOOBA - Petite Fille
BOOBA - Pitbull
BOONE (Benson) & LAVREY (Philippine) - In the Stars
BORIS - Soirée Disco
BOULAVARD DES AIRS & VIANNEY - Allez reste
BOULAY (Isabelle) - Coeur combat
BOULAY (Isabelle) - Jamais assez loin
BOULAY (Isabelle) - Je m'en contenterai
BOULAY (Isabelle) - Mieux qu'ici bas
BOULAY (Isabelle) - Parle-moi
BOULAY (Isabelle) - Regarde moi
BOULAY (Isabelle) - Un jour ou l'autre
BOULEVARD DES AIRS - Bruxelles
BOULEVARD DES AIRS - Ce gamin là
BOULEVARD DES AIRS - Demain de bon matin
BOULEVARD DES AIRS - Dis-moi comment tu danses
BOULEVARD DES AIRS - Emmene moi
BOULEVARD DES AIRS - Je me dis que toi aussi
BOULEVARD DES AIRS - Tout le temps
BOURVIL - La tactique du gendarme
BOURVIL - La tendresse
BOURVIL - Salade de fruits
BRANDUARDI (Angelo) - La demoiselle
BRANT (Mike) - C'est comme ça que je t'aime
BRANT (Mike) - Dis lui
BRANT (Mike) - Laisse-moi t'aimer
BRANT (Mike) - Qui saurra
BRANT (Mike) - Rien qu'une larme
BRANT (Mike) - Tout donné tout repris
BRASSENS (Georges) - Gare au gorille
BRASSENS (Georges) - Je m'suis fait tout p'tit
BRASSENS (Georges) - La mauvaise réputation
BRASSENS (Georges) - Le temps ne fait rien à l'affaire
BRASSENS (Georges) - Les copains d'abord
BRASSENS (Georges) - Rien à jeter
BREL (Jacques) - Amsterdam
BREL (Jacques) - Bruxelles
BREL (Jacques) - La valse à mille temps
BREL (Jacques) - Le plat pays
BREL (Jacques) - Mathilde
BREL (Jacques) - Ne me quitte pas
BREL (Jacques) - Quand on n'a que l'amour
BREL (Jacques) - Vesoul
BRIGITTE - A bouche que veux tu
BRIGITTE - Battez vous
BRILLAND (Dany) - Quand je vois tes yeux
BRILLAND (Dany) - Suzette
BROWN (Alphonse) - Le Frunkp
BRUEL (Patrick) - Alors regarde
BRUEL (Patrick) - Au café des délices
BRUEL (Patrick) - Casser la voix
BRUEL (Patrick) - J'te l'dis quand même
BRUEL (Patrick) - J'te mentirais
BRUEL (Patrick) - La fille de l'aéroport
BRUEL (Patrick) - Marre De Cette Nana Là
BRUEL (Patrick) - Mon amant de st jean
BRUEL (Patrick) - Place des grands hommes
BRUEL (Patrick) - Qui à le droit
BRUEL (Patrick) - Stand up
BRUEL (Patrick) - Tout recommencer
BRUEL (Patrick) - Tout s'efface
BUGSY (Stomy) - Mon papa à moi est un gangster
BURKE (Alexandra) - Hallelujah
BUZY - Body physical
BUZY - Dyslexique
C JEROME - Adieu jolie Candy
C JEROME - Et tu danses avec lui
C JEROME - Himalaya
C.JEROME - Dernier baiser
CABREL (Francis) - Animal
CABREL (Francis) - Carte postale
CABREL (Francis) - C'est écrit
CABREL (Francis) - Encore et encore
CABREL (Francis) - Gardien de nuit
CABREL (Francis) - Hors saison
CABREL (Francis) - Je l'aime à mourir
"CABREL (Francis) - Je t'aimais, je t'aime et je t'aimerai"
CABREL (Francis) - La Cabane du pêcheur
CABREL (Francis) - La corrida
CABREL (Francis) - La dame de haute savoie
CABREL (Francis) - Le chêne liège
CABREL (Francis) - L'encre de tes yeux
CABREL (Francis) - Les chemins de traverse
CABREL (Francis) - Les murs de poussière
CABREL (Francis) - Ma place dans le trafic
CABREL (Francis) - Octobre
CABREL (Francis) - Petite Marie
"CABREL (Francis) - Quand j'aime une fois, j'aime pour toujours"
CABREL (Francis) - Question d'équilibre
CABREL (Francis) - Sarbacane
CABREL (Francis) - Tout le monde y pense
CALOGERO - 1987
CALOGERO - Aussi libre que toi
CALOGERO - C'est d'ici que je vous écris
CALOGERO - C'est dit
CALOGERO - En apesanteur
CALOGERO - Fondamental
CALOGERO - J'ai le droit aussi
CALOGERO - Je joue de la musique
CALOGERO - La débâcle des sentiments
CALOGERO - La fin de la fin du monde
CALOGERO - Le portrait
CALOGERO - Nathan
CALOGERO - Prendre racine
CALOGERO - Si seulement je pouvais lui manquer
CALOGERO - Tien an men
CALOGERO - Un jour au mauvais endroit
CALOGERO - Une dernière chance
CALOGERO - Yalla
CALOGERO & PASSI - Face a la mer (Duo)
CAMILLE - Ta douleur
CANADA - Mourrir les sirènes
CAPDEVIELLE (Jean-Patrick) - Oh chiquita
CAPDEVIELLE (Jean-Patrick) - Quand t'es dans le désert
"CAPEO (Claudio) - Ça va, ça va"
CAPEO (Claudio) - Dis le moi
CAPEO (Claudio) - Laisse aller
CAPEO (Claudio) - Plus haut
CAPEO (Claudio) - Riche
CAPEO (Claudio) - Ta main
CAPEO (Claudio) - Un homme debout
CAPLAN (Jil) - Comme sur une balançoire
CAPLAN (Jil) - Natalie Wood
CAPLAN (Jil) - Tous c'qui nous separe
CARA (Cecilia) & PAGNY (Florent) - L'air du temps (avec voix Florent Pagny)
CARADEC (Jean-Michel) - Ile
CARADEC (Jean-Michel) - La colline aux coralines
CARADEC (Jean-Michel) - Ma petite fille de rêve
CARBONNE - Imagine
CARDONE (Nathalie) - Hasta siempré
CARLOS - Big bisou
CARLOS - La cantine
CARLOS - Tout nu et tout bronzé
CATALDO (Philippe) - Les divas du dancing
CATS ON TREES - Love you like a love song
CATS ON TREES & CALOGERO - Jimmy (Duo)
CEPHAZ - Ne te retourne pas
CHABAT (Alain) & DARMON (Gerard) - La carioca 
CHAGRIN D'AMOUR - Chacun fait ce qui lui plait
CHAMFORT (Alain) - Le temps qui court
CHAMFORT (Alain) - Manureva
CHAO (Manu) - Clandestino
CHAO (Manu) - Me gustas tu 
CHARBY (Corynne) - Boule de flipper
CHARDEN (Eric) - Le monde est gris le monde est bleu
CHARDEN (Eric) - L'été s'ra chaud
CHARLEBOIS (Robert) - Je reviendrai à Montréal
CHARLEBOIS (Robert) & FORESTIER (Louise) - Lindberg (Duo)
CHARTS - Je m'envole
CHATEL (Philippe) - J't'aime bien Lili
CHATEL (Philippe) - Ma lyceenne
CHATEL (Philippe) - Mister Hyde
CHAWKI - Time of our lives
CHEDID (LOUIS) - T'as beau pas être beau
CHERYL (Karen) - Cheri cheri
CHERYL (Karen) - Les nouveaux romantiques
CHERYL (Karen) - Si
CHEVALIERS DU FIEL - Je te prendrai nue dans la Simca 1000
CHRISTINE & THE QUEENS - Christine
CHRISTINE & THE QUEENS - Damn- dis moi
CHRISTINE & THE QUEENS - Paradis perdus
CHRISTINE & THE QUEENS - Saint claude
CHRISTOPHE - Aline
CHRISTOPHE - la dolce vita
CHRISTOPHE - Les marionnettes
CHRISTOPHE - Les mots bleus
CHRISTOPHE - Senorita
CHRISTOPHE - Succès fou
CLARCK (Petula) - Chariot
CLERC (Julien) - Ce n'est rien
CLERC (Julien) - Cœur de rocker
CLERC (Julien) - Fais moi une place
"CLERC (Julien) - Femme, je vous aime"
CLERC (Julien) - Héléne
CLERC (Julien) - La californie
CLERC (Julien) - La fille aux bas nylon
CLERC (Julien) - Le patineur
CLERC (Julien) - Lili voulait aller danser
CLERC (Julien) - Ma préférence
CLERC (Julien) - Mademoiselle
CLERC (Julien) - Melissa
CLERC (Julien) - Partir
CLERC (Julien) - Si on chantait
CLERC (Julien) - This melody
CLERC (Julien) - Travailler c'est trop dur
CLERC (Julien) - Utile
COCCIANTE (Richard) - Le coup de soleil
COCCIANTE (Richard) - Margueritte
COCO RAPIDO - La 4L de Jacky
COEUR DE PIRATE - Comme des enfants
COEUR DE PIRATE - Ensemble
COEUR DE PIRATE - Oublie moi
COEUR DE PIRATE - Pour un Infidèle
COLLECTIF METISSE- Dans les yeux d’Émilie
COLLECTIF PARIS AFRICA - Des ricochets
COLONEL REYEL - Aurélie
COMPAGNIE CREOLE - Au bal masqué
COMPAGNIE CREOLE - Bon baiser de Fort de France
COMPAGNIE CREOLE - C'est bon pour le moral
COMPAGNIE CREOLE - Le douanier rousseau
COMPAGNIE CREOLE - Ma première biguine partie
CORDY (Annie) - La bonne du curé
CORDY (Annie) - Tata Yoyo
CORNEILLE - Avec classe
CORNEILLE - Parce qu'on vient de loin
COUTIN (Patrick) - J'aime regarder les filles
COUTURE (Charlélie) - Comme un avion sans aile
CRANBERRIES (The) - Zombie 
CRISTIANI (Hervé) - Il est libre max
CROISILLE (Nicole) - Parlez-moi de lui
CUXI (Lisandro) - Danser
CYRUS (Miley) - Flowers
CYRUS (Miley) - Wrecking Ball
DA - ALADDIN - Ce rêve bleu (DUO)
DA - ALADDIN - Ce rêve bleu
DA - BLANCHE NEIGE - FREGE (Elodie) - Un jour mon prince viendra
DA - CAPITAIN FLAMM
DA - ENCANTO - Ne parlons pas de Bruno
DA - LA PETITE SIRENE - Sous l'océan
DA - LA REINE DES NEIGE - Libérée Délivrée
DA - LA REINE DES NEIGES 2 - Dans un autre monde
DA - LE LIVRE DE LA JUNGLE - Etre un homme comme vous
DA - LE LIVRE DE LA JUNGLE - Il en faut peu pour être heureux
DA - LE ROI LION - Hakuna Matata
DA - LE ROI LION - L'histoire de la vie
DA - Les Aristochats - Tout le monde veut devenir un cat 
DA - Les mystérieuse cité d'or
DA - MINET (Bernard) - Bioman
DA - MULAN - Comme un homme
DA - MULAN - Reflexion
DA - Nicky Larson
DA - Olive & Tom
DA - VAIANA - Le bleu lumière
DACQ (Muriel) - Tropiques
DADJU - Bob Marley
DADJU - Compliqué
DADJU - Jaloux
DADJU - Lionne
DADJU - Ma vie
DADJU - Reine
DADJU & ANITA - Mon Soleil (DUO)
DAHO (Etienne) - Bleu comme toi
DAHO (Etienne) - Duel au soleil
DAHO (Etienne) - Mon manège à moi
DAHO (Etienne) & DANNY - Comme un boomerang (Duo)
DALIDA - Bambino
DALIDA - Besame mucho
DALIDA - Gigi L'amoroso
DALIDA - Il Venait D'avoir 18 Ans
DALIDA - J'attendrai
DALIDA - Laissez-moi danser
DALIDA - Mourir sur scène
DALIDA - Pour en arriver là
"DALIDA & DELON (Alain) - Paroles, paroles (DUO)"
DAMSO - Feu de bois
DAMSO - Smog
DANAKIL - Marley 
DANAKIL - Monde de fous
DANEL (Pascal) - La plage aux romantiques
DANEL (Pascal) - Les neiges du kilimandjaro
DASSIN (Joe) - Le château de sable
DASSIN (Joe) - A toi
DASSIN (Joe) - Alors qu'est ce que c'est
DASSIN (Joe) - Billy le Bordelais
DASSIN (Joe) - Ca m'avance à quoi
DASSIN (Joe) - Ca va pas changer le monde
DASSIN (Joe) - Carolina
DASSIN (Joe) - Cécilia
"DASSIN (Joe) - C'esl la vie, Lily"
DASSIN (Joe) - C'est la nuit
DASSIN (Joe) - Dans les yeux d'Emilie
DASSIN (Joe) - Et l'amour s'en va
DASSIN (Joe) - Et si tu n'existais pas
DASSIN (Joe) - Exuse Me Lady
DASSIN (Joe) - Guantanamera
DASSIN (Joe) - Il était une fois nous deux
DASSIN (Joe) - Il faut naître à Monaco
DASSIN (Joe) - Je change un peu de vent
DASSIN (Joe) - La bande à bonnot
DASSIN (Joe) - La complainte de l'heure de pointe
DASSIN (Joe) - La fleur aux dents
"DASSIN (Joe) - La vie se chante, la vie se pleure"
DASSIN (Joe) - L'albatros
DASSIN (Joe) - L'Amérique
DASSIN (Joe) - Le café des trois colombes
DASSIN (Joe) - Le chemin de papa
DASSIN (Joe) - Le dernier slow
DASSIN (Joe) - L'équipe à jojo
DASSIN (Joe) - Les champs Elysées
DASSIN (Joe) - Les Dalton
DASSIN (Joe) - Les petit pain au chocolat
DASSIN (Joe) - Les plus belles années de ma vie
DASSIN (JOE) - L'été indien
DASSIN (Joe) - Ma bonne étoile
DASSIN (Joe) - Ma musique
DASSIN (Joe) - Marie-Jeanne
DASSIN (Joe) - Mon village au bout du monde
DASSIN (Joe) - Petite Mama
DASSIN (Joe) - Salut les amoureux
DASSIN (Joe) - Salut
DASSIN (Joe) - Si tu t'appelles mélancolie
DASSIN (Joe) - Siffler sur la colline
DASSIN (Joe) - Taka takata
DASSIN (JOE) - Un peu comme toi
DASSIN (Joe) - Vade Rétro
DAUMAS (Emma) - Tu seras
DAVE - Dansez maintenant
DAVE - Du cote de chez swann
DAVE - Est-ce par hasard
DAVE - Hurlevent
DAVE - Mon coeur est malade
DAVE - Vanina
DAVID & JONATHAN - Est-ce que tu viens pour les vacances
DE MAERE (Pierre) - Enfant de
DE MAERE (Pierre) - Un jour je marierai un ange
DE MICHELE (Graziella) - Le pull over blanc
DE PALMAS (Gérald) - Au bord de l'eau
DE PALMAS (Gérald) - Au paradis
DE PALMAS (Gérald) - Dans une larme
DE PALMAS (Gérald) - Elle habite ici
DE PALMAS (Gérald) - J'en rêve encore
DE PALMAS (Gérald) - Sur la route
DE PRETTO (Eddy) - La fête de trop
DE PRETTO (Eddy) - Mon Kid
DE PRETTO (Eddy) - Random
DE ZAGAZAN (Zaho) - Dis-moi que tu maimes
DE ZAGAZAN (Zaho) - La symphonie des éclairs
DE ZAGAZAN (Zaho) - Tristesse
DEBUT DE SOIREE - Nuit de folie
DEGUELT (Francois) - Le ciel le soleil et la mer
DELORME (Alain) - Romantique avec toi
"DELPECH (Michel) - 62, nos quinze ans"
DELPECH (Michel) - Ce Lundi-là
DELPECH (Michel) - Chez laurette
DELPECH (Michel) - Fan de toi
DELPECH (Michel) - Je l'attendais
DELPECH (Michel) - Je pense à toi
DELPECH (Michel) - Le chasseur
DELPECH (Michel) - Le Roi De Rien
DELPECH (Michel) - Les aveux
DELPECH (Michel) - Les divorcés
DELPECH (Michel) - Loin d'ici
DELPECH (Michel) - Pour un flirt
DELPECH (Michel) - Quand j'étais chanteur
DELPECH (Michel) - Que Marianne était jolie
DELPECH (Michel) - Rimbaud chanterait
DELPECH (Michel) - Tu me fais planer
DELPECH (Michel) - Un coup de pied dans la montagne
DELPECH (Michel) - Vu d'avion un soir
DELPECH (Michel) - Wigth is Wigth
DESIRELESS - Voyage voyage
DIAM'S - DJ
DIAM'S - Jeune Demoiselle
DIAM'S - La Boulette
DIAM'S & VITAA - Confessions nocturnes (Duo)
DINGLER (Cookie) - Femme liberée
DION (Céline) - All by myself
DION (Céline) - Cherche encore
DION (Céline) - D'amour et d'amitié
DION (Céline) - Dans un autre monde
DION (Céline) - Destin
DION (Céline) - En attendant ses pas
DION (Céline) - Encore un soir
DION (Céline) - I'm alive
DION (Céline) - J'attendais 
DION (Céline) - Je sais pas
DION (Céline) - L'amour existe encore
DION (Céline) - Le ballet
DION (Céline) - My Heart Will Go On
DION (Céline) - On ne change pas
DION (Céline) - Parler à mon père
DION (Céline) - Pour que tu m'aimes encore
DION (Céline) - Prière païenne
DION (Céline) - Si c'était à refaire
DION (Céline) - S'il suffisait d'aimer
DION (Céline) - Ziggy
DION (Céline) & GAROU - Sous le vent (Duo)
DION (Céline) & GOLDMAN (Jean-Jacques) - J'irai ou tu iras (Duo)
DION (Olivier) (Les 3 mousquetaires) - De mes propres ailes
DISCOBITCH - C'est beau la bourgeoisie
DISTEL (Sacha) - Ces mots stupides
DISTEL (Sacha) - La belle vie
DISTEL (Sacha) - L'incendie à rio
DISTEL (Sacha) - Scandale dans la famille
DISTEL (Sacha) - Toute la pluie tombe sur moi
DJ ANTOINE - Ma chérie
DOC GYNECO - Né ici
DOC GYNECO - Passement de jambes
DOC GYNECO - Vanessa
DORE (Julien) - Coco Caline
DORE (Julien) - Kiki 
DORE (Julien) - Le lac
DORE (Julien) - Les limites
DORE (Julien) - Lolita
DORE (Julien) - Nous 
DORE (Julien) - Paris - Seychelles
DORE (Julien) - Porto Vecchio
DORE (Julien) - Sublime et silence
DORE (Julien) - Waf
DORE (Julien) & GREEN (Micky) - Chou Wazabi (Duo)
DREU (Gilles) - Alouette
DUBOIS (Claude) - Le blues du businessman
DUFRESNE (Diane) - J’ai rencontré l’homme de ma vie
DUTEIL (Yves) - Clémentine et Léon
DUTEIL (Yves) - J'ai la guitare qui me démange
DUTEIL (Yves) - La langue de chez nous
DUTEIL (Yves) - Prendre un enfant par la main
"DUTRONC (Jacques) - Et moi, et moi, et moi"
"DUTRONC (Jacques) - Fais pas ci, fais pas ça"
DUTRONC (Jacques) - Gentleman cambrioleur
DUTRONC (Jacques) - La fille du père noel
DUTRONC (Jacques) - L'arsène
DUTRONC (Jacques) - Le petit jardin
DUTRONC (Jacques) - Le plus difficile
DUTRONC (Jacques) - Les cactus
DUTRONC (Jacques) - L'hotesse de l'air
DUTRONC (Jacques) - L'opportuniste
DUTRONC (Jacques) - Paris s'éveille
EICHER (Stéphane) - Combien de temps
EICHER (Stéphane) - Déjeuner en paix
ELMER FOOD BEAT - Daniela
"ELMER FOOD BEAT - Le plastique, c'est fantastique"
ELOIZ - Hey Bro
ELSA - Jour de neige
ELSA - Quelque chose dans mon coeur
ELSA - T'en vas pas
ELVIS (Roméo) - Malade
EMILE ET IMAGES - Capitaine abandonné
EMILE ET IMAGES - Corps à corps
EMILE ET IMAGES - Les Démons De Minuit
EMILE ET IMAGES - Un peu plus près des étoiles
ENZO ENZO - Juste quelqu'un de bien
"ESTER (Pauline) - Oui, je l'adore"
EVANESCENCE - Bring me to life (duo)
EVANESCENCE - Going under
EVANESCENCE - My Immortal
FABIAN (Lara) - Humana
FABIAN (Lara) - Immortelle
FABIAN (Lara) - Je t'aime
FABIAN (Lara) - J'y crois encore
FABIAN (Lara) - La différence
FABIAN (Lara) - La lettre
FABIAN (Lara) - Quand je ne chante pas
FABIAN (Lara) - Tout
FARMER (Mylène) - À tout jamais
FARMER (Mylène) - Ainsi soit je
FARMER (Mylène) - C'est une belle journée
FARMER (Mylene) - Désenchantée
FARMER (Mylène) - L’âme dans l’eau
FARMER (Mylene) - Libertine
FARMER (Mylène) - L'instant X
FARMER (Mylène) - Maman a tort
FARMER (Mylène) - Oui mais... non
FARMER (Mylène) - Pourvu quelles soient douces
FARMER (Mylène) - Sans contrefaçon
FARMER (Mylene) - Tristana
FARMER (Mylene) - XXL
FARMER (Mylene) & MURAT (Jean-Louis) - Les regrets (Duo)
FARMER (Mylene) & SEAL - Les mots (Duo)
FATAL BAZOOKA - Fous ta cagoule
FATAL BAZOOKA & VITOO - Mauvaise fois nocturne
FATAL BAZOOKA & YELLE - Parle à ma main (DUO) 
FATALS PICARDS - Mon père était tellement de gauche
FAUDEL - Je veux vivre
FAYE (Gael) - Respire 
FELDMAN (Francois) - Joy
FELDMAN (Francois) - Les valses de Vienne
FELDMAN (François) - Petit Franck
FELDMAN (François) - Slave
FELDMAN (François) & JAMISON (Joniece) - Joue pas (Duo)
FERNANDEL - Félicie aussi
FERNANDEZ (Nilda) - Nos fiancailles
FERRAT (Jean) - Aimer à perdre la raison
FERRAT (Jean) - c'est beau la vie
FERRAT (Jean) - Deux enfants au soleil
FERRAT (Jean) - La commune
FERRAT (Jean) - La femme est l'avenir de l'homme
FERRAT (Jean) - La montagne
FERRAT (Jean) - Le bruit des bottes
FERRAT (Jean) - Ma france
FERRAT (Jean) - Ma môme
FERRAT (Jean) - On ne voit pas le temps passer
FERRAT (Jean) - Oural Ouralou
FERRAT (Jean) - Potemkine
FERRAT (Jean) - Que serais-je sans toi
FERRAT (Jean) - Un air de liberté
FERRE (Léo) - C'est extra
FERRER (Nino) - La maison près de la fontaine
FERRER (Nino) - Le sud
FERRER (Nino) - Le téléphon
FIORI (Patrick Fiori) & SOPRANO - Chez Nous
FIORI (Patrick) - 4 mots sur un piano
